"ENTREZID","logFC"
723903,0.295087286
241327,0.240185269
433424,-0.015697446
100502624,-0.59715312
227937,0.035912053
21353,0.255269417
227960,0.181525594
241431,0.452432307
241447,0.191947944
241452,-0.468712233
72569,-0.778475248
228003,0.452926958
228005,-0.083690828
73373,-0.283848793
277396,-0.0929576
75763,0.065803828
107435,0.277650467
16403,0.111123072
228026,0.299259911
65964,0.369807124
66953,0.182339674
102632820,0.033638319
15436,-0.587346501
320474,0.795478713
66861,-0.161570103
68082,-0.252648187
80744,-0.062023267
72401,0.245082799
23796,-2.040574386
258564,-0.008014367
258401,0.247834207
258290,0.416336359
258820,0.277741449
55935,0.409164511
67136,-0.558933461
13046,-0.231166028
20375,0.238505535
228361,-0.292222606
18633,0.019541268
75641,0.349031379
277414,0.416241216
99382,0.248493947
68243,0.19636282
228410,-0.342543881
74088,2.07135165
22343,0.045305544
107515,-0.250615929
68201,-0.05351439
99010,0.15139966
107723,-0.582568312
399568,0.001760175
21825,1.259704792
100043272,0.19451749
72136,-0.693972331
271842,0.181183973
69065,0.166943934
228550,-0.662505386
29808,-0.344255239
26390,-0.243024182
76051,-0.016370145
12335,0.380581934
20619,-0.155954685
668880,-0.481280949
96957,-0.557981881
241627,-0.743105503
319996,1.352875905
269346,-1.008360245
381417,0.090051447
110074,-0.593940004
26458,-0.326242832
109778,0.284003502
17289,0.324008158
78751,-0.162268671
20017,0.217264513
20515,0.083302323
67333,-0.642711068
67134,0.758660752
100217452,0.685684641
100217428,-1.151761428
72630,-0.20675414
69596,0.081148197
74450,0.137066343
723825,0.224104475
102632893,0.469819246
102633666,-0.39528314
66634,0.096440339
66586,-0.473674898
18795,-0.57139642
319196,0.801537075
319909,0.4915009
69487,-0.24055466
74528,-0.651251689
228715,-0.98161483
74030,0.510615631
67877,-0.09995892
13011,-0.585004712
12497,-0.399872255
110078,0.202913171
74660,0.058556707
386649,-0.008893605
228765,0.477871698
108832,-0.289744268
228770,0.638416952
69698,0.223346211
76650,-0.600238917
21407,-1.311710485
67231,-0.30178647
66405,0.084232837
228785,0.647641107
16569,-0.475748377
13436,-0.0657622
66366,-0.111786296
245865,-0.010760193
13821,0.089012712
383766,0.395227903
18111,0.632854519
66642,-0.165209234
70470,-0.07596211
319317,-0.509342569
71715,0.244074785
21969,-0.194593428
18803,-0.502643865
64899,0.089795958
67996,-0.051590358
27219,0.646208036
69517,0.567757792
76080,0.019270143
18769,-0.172192321
71971,-0.580899744
21939,0.29805391
76367,0.142461936
228889,-0.097803493
68949,-0.280864154
12608,-0.410878451
19246,-0.016503987
58220,-0.14791892
75508,-0.166325341
109054,-0.169157555
76829,0.348628299
56190,0.638682013
19334,-1.035432401
57314,-0.414172429
545486,0.195238018
100043757,0.733633648
628308,-0.226475826
433520,-0.548279144
626802,-0.708762051
71532,0.046724785
52856,-1.127918813
228983,-0.571585604
100526556,-0.340855307
108115,-0.047513531
228998,-0.143665881
320800,-0.449748889
72699,-0.417714007
329584,-0.413057785
66314,-0.58135239
13002,-0.064888046
100271841,-0.165373801
245867,-0.299604495
67005,0.076010792
227522,0.13754365
70024,0.424696727
57743,0.031309119
209692,-0.16709487
227545,-0.218220156
67856,-0.403784025
102632165,0.115693844
100038708,-0.052083083
170768,-1.138932121
76938,-0.38812954
50755,-0.535232187
241230,1.381585184
70957,-0.135481048
74455,-0.268111224
68231,0.890489059
77940,-0.205877906
140483,-0.831053826
227612,-0.294049425
227613,-0.767164588
14810,-0.006078455
100272219,-0.427883326
227622,-0.773601671
19215,1.75744593
69379,0.175976106
75454,0.328819697
51875,0.607132214
14133,0.340150444
227634,-0.016420729
109299,-0.184841912
227644,0.142606679
72091,0.014635604
20935,-0.126134543
109349,0.798951697
192166,-0.330515981
22325,0.355262174
69327,-0.762604722
269252,-0.356226204
171171,0.668468279
71820,0.145475161
66220,0.428039115
227693,-0.026121572
70266,0.639660488
72500,0.320246983
102636087,0.19727894
22245,-0.357605402
73737,0.236407004
16819,2.094708604
227731,0.211929245
227738,-0.026200972
71834,0.184004673
72543,0.13857568
13830,0.026949136
67889,-0.360600669
258365,-0.007315097
66489,0.249883132
76899,-0.50569786
64685,-0.55641171
17996,0.864150122
18227,0.537731881
227923,0.591785389
227929,0.251750117
269275,-0.720127188
16420,0.572500751
71586,-0.300522631
60344,0.17706935
50915,0.517982913
320106,0.011315429
73668,0.156242642
20272,0.108816579
53416,0.111973471
228019,0.242400353
78830,0.422083564
66935,-0.069683985
68526,0.000369602
11435,0.078840707
11909,-0.144372122
72421,-0.51659476
241489,-0.647139896
23992,-0.457225533
22138,0.600335311
228094,0.150262314
54598,0.180106116
66958,-0.497417017
228136,-0.142279663
100502874,-0.079927842
68678,0.156644559
258166,0.539849802
259017,0.460578034
404325,0.024274046
625853,-0.128956418
258346,0.123580927
258105,0.02611323
258339,-0.045636711
107986,0.361360732
381410,-0.3076244
104418,-0.19455812
228368,0.164410675
241556,1.24412325
329470,0.146544119
56348,-0.505114014
11800,-0.404770259
98956,0.241356662
53872,-0.474534497
320554,0.157426948
228413,-0.913498086
77766,0.270399801
212772,-0.19537075
76894,0.397699536
67606,0.734470724
277562,0.939979432
257956,0.251186856
213765,0.279811201
68032,-0.033621811
228482,0.304085874
11464,-0.326645841
228491,0.45660655
17536,0.002082969
381413,0.494154607
383787,-0.446994416
18796,0.181794797
269336,-0.082669992
67809,-0.560272262
69408,-0.339272734
68142,0.351583221
241624,-0.093595619
69702,-0.96949775
269338,0.000664573
20402,0.026287431
329504,0.332645077
99334,0.064714485
100034361,0.108065226
67532,-0.26660474
213696,0.12123132
435684,0.094929418
81913,0.153665839
67092,-0.0629558
22785,0.263582786
17876,0.028653789
102638818,-0.556739513
14391,-0.340648513
228576,0.275532826
53885,-0.51329053
16176,0.210051378
56264,-0.235157848
269356,0.473957139
100043766,0.113411369
613258,-0.587592749
20612,-0.177212767
70997,-0.071007983
51902,-0.037534563
11550,-0.188702995
215653,0.239684569
102633833,-0.003446772
52837,-0.78810188
59030,-0.300631729
16449,0.36133942
75812,-0.233751862
66580,0.361697749
26450,-0.073095418
241694,0.563317068
21824,0.112301392
17957,-0.475650949
71881,-0.336695747
76192,-0.136296537
78177,-0.32825023
102633071,0.539996352
228775,-0.027245154
20667,0.456161724
12048,-0.413896163
329540,-0.054698536
59038,0.398208207
269378,-0.345189957
108687,0.088838763
613262,-0.375336517
16418,-0.276013895
14563,-0.112108391
320095,-0.522209376
170791,0.101751434
19650,-0.234259386
629499,-0.130107504
68108,0.896616235
329554,-0.676667432
228859,-0.551679516
20971,-0.234842034
21925,0.20707274
170789,-0.578230588
18830,0.134875153
329559,0.038857861
228869,-0.592119888
228876,-0.402762158
381406,-0.530256593
72043,0.275346791
16500,0.064217232
56336,-0.36187331
263876,-0.250224561
58203,0.005389156
65112,-0.489139589
64138,-0.604652675
66390,-0.213097203
78703,0.16425498
228966,-0.181269722
13628,0.077138973
229003,0.051261666
229004,-0.157656887
20672,-0.240397733
80892,-0.248278057
18767,0.738633839
102634900,0.294063747
320088,-0.15885401
71710,-0.263795113
71934,-0.058203564
12349,0.029693723
229096,0.020684097
723950,-0.431501056
67472,-0.049936706
381485,-0.283684593
70808,-0.332623658
12870,0.279082714
20585,-0.524240727
22035,-1.380436347
18805,-0.357240879
208691,-0.645475027
56456,-0.04315534
72607,0.577441146
14359,-0.135104144
229211,-0.286342288
72282,0.257315188
241950,0.263826101
14173,0.728463508
57815,0.007349633
329628,-0.571024094
18415,-1.156373017
73852,-0.013462722
12457,-0.397072722
67746,-0.030609145
74838,-0.098738721
100039684,-0.06419898
56790,-0.279524164
55994,-0.336822663
229285,-0.107601631
71182,0.480615674
666680,0.95469847
329650,0.093773965
84112,-0.163004452
18441,0.05546928
622434,0.568297272
17380,-0.065570961
624866,-0.173360207
17349,0.33444881
28030,-0.652499287
70099,-0.251221756
381452,0.432071525
242083,-0.380350565
97112,0.32109135
20713,-0.131929589
67738,-0.323402309
75939,-0.345373888
54635,-0.380633677
229445,-0.672342654
624713,0.154103696
80877,-0.045544934
12480,-0.055452898
229504,0.335426677
18008,-0.143223927
66614,-0.034568292
17261,0.228762007
100526540,-0.137430987
12462,-0.511700856
229512,-0.2230694
68957,0.878047199
74200,-0.452194098
100302730,0.36012829
76022,-0.511815026
68521,0.491828146
329702,-1.510480901
68911,-0.654489867
140493,0.997170573
73545,-0.405183524
59069,0.250690172
23922,-0.446106793
100042514,0.491061201
20756,0.023903535
630994,0.677407361
14246,0.186367213
75778,-0.170934177
19885,-0.014679725
72634,0.054580433
20341,0.284988905
53970,-0.201179738
50874,0.366818883
20360,-0.02901309
13040,-0.01315872
229593,-0.467486807
56205,-0.374490179
100042889,1.092407012
66471,-0.464726379
621893,1.16172876
319190,-0.001739647
69585,0.341430614
280411,-0.085899185
213119,-0.12540413
66659,0.370140674
14263,-0.139294016
20333,-0.155384141
18129,-0.421852907
15360,1.349904051
21384,0.216548576
14547,-0.10118723
545557,0.103073363
12373,-0.172403953
229665,0.530990752
94093,0.073714152
100503157,0.06880635
20501,-0.150982522
71887,-0.098268893
11853,0.184653092
229681,-0.357222584
70465,-0.107243493
16490,-0.046637761
791415,-0.228442208
229715,-0.268328736
26442,-0.679697787
229725,-0.046275078
229731,0.026236584
69740,-0.156964565
100316705,0.298809883
58193,-0.035589983
72776,-0.233482455
20321,-0.20284728
66789,-0.525607196
71994,-0.027043151
14066,0.590437468
99480,-0.223531646
29815,0.293632561
242202,0.388787244
69608,-0.002059192
19142,1.663152575
100503594,0.069834625
23971,0.122451806
271981,-0.553364875
110173,-0.262324093
73284,0.39473688
51788,-0.144621073
102634333,0.819043561
100417514,0.316651282
13684,0.076113331
229898,-0.43841208
229900,-0.438511131
55932,-0.615366515
14469,-0.987677238
69219,0.280155795
214804,-0.112460102
74245,-0.384752241
70892,0.25939165
100504653,-0.388361705
51886,-0.735247329
170822,-0.038632894
108946,0.030207781
66772,0.014972921
320840,-0.284699241
53861,-0.440482624
387181,-0.06562018
19218,-0.80609528
19302,-0.56764199
15213,-0.053295276
55980,-0.495999105
66361,-0.134551377
74718,0.071250178
12346,-0.027220058
751864,0.286349771
18583,-0.390369236
12873,0.580024835
13605,-0.431004363
100526525,0.031913234
67008,-0.023872335
14013,0.374493908
114893,-0.842910601
229228,0.110149059
72175,-0.716016963
100039043,-0.083216633
619719,-0.628371596
70804,-0.042333206
73173,-0.697993776
26570,0.744257162
73251,0.072253543
69639,0.181526585
170767,-0.488081806
97064,0.119610166
20439,0.317920717
229323,-0.139521244
74191,0.241794922
70839,-0.151052941
329659,-0.019167802
56706,0.151139874
16649,-0.232351283
12038,0.384469573
56426,0.023672205
73124,-0.043972756
54195,-0.752861681
60596,-0.492660881
229473,0.51216693
76915,-0.096774057
99889,-0.244801998
229488,0.202336378
19870,0.584637895
23937,0.004888059
12479,0.012320958
170643,0.345835444
94315,-0.392950715
76642,-0.182612262
58176,0.670961191
71913,-0.484325517
67037,-0.215224401
229521,0.167882155
19729,0.169263837
13636,-0.283793114
11490,-0.079563016
77772,3.676523711
22724,-1.396107174
11444,0.274750339
16194,0.550087234
23897,-0.271475499
57294,0.40320481
18160,-0.258555011
20615,0.179117848
56436,-0.334182287
20754,0.114096051
73722,0.012557492
67718,-0.257157243
545547,0.569646553
433619,0.422549209
399673,-0.113915099
76742,-0.336472815
22156,0.210188102
545551,-0.605073088
19172,-1.314747851
78266,0.291350401
19185,-0.238174205
18720,-0.282371396
69769,-0.216736019
71790,-0.038974686
70767,-0.21156339
229599,-0.424864707
229600,0.348980315
23831,-1.131863799
69168,0.137600948
14129,0.18238895
69870,0.225036535
77578,0.022750911
68058,-0.247845585
236539,-0.20872507
269470,-0.303445836
19221,0.006411466
11928,-0.151352405
242126,-0.566973954
80281,-0.098099228
229688,0.354479399
69206,-1.045611352
99712,-0.314106392
12508,0.413013107
99738,-0.066449551
229706,-0.078878231
14865,-0.144510368
109674,0.345206478
17306,0.058651292
53883,0.534198492
20226,-0.236952995
100217438,-0.901752499
66921,-0.33117502
329739,-0.492179668
99890,-0.352771455
545562,0.296508444
67225,0.369766165
13609,0.110918915
22329,0.153819674
229780,0.133273391
15247,-0.185103459
76561,0.177112593
56195,-0.052652755
66568,0.204993006
213603,0.193858865
59006,1.048208902
118449,0.431489224
28036,-0.221146452
70617,-0.394878632
68147,-0.278191486
319587,0.541785603
242248,-0.048003914
26377,0.460856012
17777,0.393634312
23908,-0.50083897
99663,0.146715772
229933,-0.358867143
70285,0.066285905
99899,-0.541108865
68810,0.560218854
215708,0.502626971
26938,0.926706047
20447,0.472361081
75540,-0.815595422
107869,0.719070682
100312470,0.591315266
116940,-0.01417991
66433,-0.004649902
68053,-0.769645487
320152,0.186929901
67157,-0.931477753
100503518,0.193924795
60599,0.525683639
14579,0.233393971
100201,-0.165944656
27354,-0.191796377
66302,0.37202736
50500,0.702925124
14590,-0.57753581
230027,-1.053867928
269514,-0.289409423
68493,-0.304882265
100019,-0.012323173
108755,-0.393715401
52187,0.203252765
56228,0.0887945
11428,-0.010953724
100504309,-0.117416973
76959,-0.537728152
74164,0.020730678
66401,0.078290171
100039939,0.101743869
56323,0.285039765
100213,0.402451902
12913,-0.009165203
242409,0.6747509
319973,-0.310043099
384009,0.129435432
319885,0.283198405
76238,0.130526233
64424,-0.168275569
242418,-0.315485311
21916,0.062104202
433702,-0.242904849
18124,0.221682855
67727,-0.36237887
66665,-0.331811972
230157,-0.447540026
68016,-0.11169296
109331,-0.183445669
14211,-0.48784933
242466,-0.263844663
19359,-0.386358052
230234,0.296841335
18198,-0.145751986
72429,-0.116778975
22234,0.43784749
50780,-0.435310325
373864,0.417975002
18407,-0.973530627
18491,0.435746476
69807,-0.381368858
52829,-1.22739873
102635783,-0.773150384
77634,-0.370578752
338349,0.048163496
230379,0.131549149
230393,-0.029512261
435791,0.095953855
100041062,0.887083182
545648,-0.059245686
319146,-0.49715962
15970,0.195590974
15967,0.35785894
15962,0.157943844
66902,0.240181361
21687,-0.945214778
75578,-0.193130662
320438,0.267697144
72157,0.105159173
26563,0.446978455
320508,-0.026092334
242570,0.086333933
230514,-0.451784391
71148,-0.711693695
67013,-0.248641852
74754,-0.301632868
230577,0.416440731
230579,0.020172192
72475,-0.065152253
72938,-0.184991037
72787,0.270436975
16975,0.655847434
74098,-0.209296678
100087,-0.291825889
791075,0.345162819
666168,0.593308413
100465,-0.159587051
230654,-0.247471252
16351,-0.755411841
622665,0.412553012
18477,-0.047386503
230661,-0.066858424
74464,-1.194903486
76608,-0.271126667
108067,-0.008781022
14664,1.197915381
80509,-0.434842101
69072,-0.412658672
20525,0.916926427
230700,0.411034104
56222,0.194509186
12840,-0.136221994
16918,0.167616746
66966,0.244885654
12164,-0.756232859
170638,0.344771445
230718,0.113546886
230721,0.035250429
14201,0.723344304
735277,-0.287603652
17764,-0.15267575
230734,0.011764156
194268,-0.430720184
76793,-0.42493725
230751,0.473790287
116748,-0.544782748
230752,0.947939657
215493,0.296983985
384061,0.20557246
107271,-0.162469208
68828,0.994515544
16792,0.162108892
623230,-1.000372612
100039864,0.362778807
100310813,-0.120514251
100217437,0.028931192
14050,-0.273917931
19891,-0.018345257
14191,-0.02548785
230793,0.037275331
53608,0.431114742
433766,-0.525504601
100163,-0.236478019
71904,-0.131331455
12399,0.686561191
78806,1.064463604
242702,0.583137831
14105,0.264869632
71665,-0.181306412
74246,0.099970258
242705,-0.73713356
21401,-0.081970543
269593,-0.158835157
110351,0.077064659
230857,-0.270858714
68350,0.073524978
66259,0.359604557
26970,-1.013702166
212632,0.636488796
212647,-0.001527025
18600,0.59824888
213499,-0.453335435
13836,0.50149119
29818,0.333438029
22642,-0.465009437
320456,-0.105754993
69139,0.166093688
56258,-0.229955265
20148,0.030234449
627585,0.154360797
667666,-0.622479928
100041433,0.166333809
195531,-0.624265697
14349,-0.178430741
69743,0.33003968
69151,0.052064723
67087,-0.31038504
65945,-0.633861342
269604,0.446713885
13806,-0.606598874
230935,-0.355222136
242785,0.292489618
269608,-0.387311757
72946,-0.174506272
100042178,0.197114128
668173,0.383092933
320541,-0.299469639
12537,-0.257607912
230991,-0.362726479
66448,-0.03803784
74761,-0.497300828
140499,-0.765216713
74183,-0.476779857
57741,0.240403708
100312471,0.179685765
72098,-0.149710477
56711,-0.423734442
72201,-0.415061735
242341,0.067756223
77032,-0.78860589
57756,-0.000919557
67490,-0.105791598
242362,-0.158406276
242377,0.285704862
67652,-0.642585612
24060,-0.179629065
66291,0.43327345
214944,-0.388040324
230073,-0.158738162
100628614,-0.929262956
329828,0.108656617
71901,-0.530209517
12804,0.136851584
20301,0.347028616
433698,0.216314181
60534,-0.187255057
12517,0.256437467
22004,0.154003689
269529,-0.507408349
68512,0.51591917
66362,-0.424599817
230125,-0.178971665
230126,0.461885793
381605,0.41472153
269536,0.2960255
11303,0.539630993
16600,0.509281348
242484,0.71437543
64817,0.666035841
100038948,1.188086431
100039054,1.603701622
66440,-0.531948652
17025,0.372437887
21923,0.887769589
230316,-0.924328057
102634852,0.277207463
21885,0.478019241
71886,0.784708723
17475,-0.500543358
18028,0.092561859
68268,-0.082467232
69863,0.310725854
78238,0.500842218
242509,0.333876315
230376,-0.442909777
11520,-0.071603657
20104,-0.041943481
66775,-0.217791527
242517,-1.021360094
12579,1.160830462
18786,-0.135148498
16476,0.185399283
665095,0.134105255
13110,0.000860602
74519,-0.446426012
67299,0.146424798
67733,-0.090943053
72354,-0.441587069
381538,0.777088291
329910,0.499943778
12896,-0.071664543
242608,0.325977528
230590,-0.144750061
414872,-0.001057755
319743,-0.100547113
12580,0.115256805
13119,1.433355015
13120,0.532994925
22275,0.195202872
78611,0.274664495
12795,0.779326401
100216533,0.014774371
114143,-0.5691216
67728,-0.241310751
230673,-0.286407636
20441,-0.274576803
21846,0.02002761
230678,0.563980914
258259,0.590121626
258306,0.884699498
435804,0.39761432
258265,0.795563469
258214,-0.465233766
195522,0.197022085
106564,-1.313836692
433752,0.226198773
51797,0.175606664
60613,0.391363724
18046,-0.214219416
723836,0.227907539
230709,-0.278734128
76574,-1.254458512
442834,-0.546837548
68050,-1.037304799
230738,0.606343928
24084,0.115497544
214150,-0.339554424
236511,-0.238879278
230761,-0.345510892
242669,-0.044981661
73680,-0.730406811
100504491,-0.023323917
230767,-0.210258751
230777,1.350825407
94242,0.026451347
230779,0.46877708
619605,-0.688058377
67149,0.22231958
19273,0.307052523
213541,-0.138257369
56809,-0.128679699
353373,0.124292199
242681,0.287344368
100306945,-0.238609143
100306944,-0.172015414
230784,0.524909691
381560,-0.243870548
100336,-0.295769541
14748,0.320510336
269589,-0.135220318
55948,-0.724735396
230801,-0.122748951
23833,-0.538566854
194231,0.334464432
56219,0.580889919
230815,0.440470246
29876,0.298083366
74552,-0.223845935
66193,-0.037039389
27224,-0.089204753
12260,0.229570547
12262,-0.217889443
12259,-0.186612001
230848,-0.849748894
72269,0.340490459
73162,-0.572727986
212555,-0.530943526
69902,0.174747322
242721,-0.25903577
100126227,0.025376336
74202,0.395612506
213989,1.468653291
384071,0.509627322
69582,0.699557554
384077,-0.520396778
112422,-0.247020772
28010,-0.083624888
18822,-0.363936162
230903,-0.014376334
71707,-0.30457952
230908,-0.364002334
56273,-0.032034134
16561,0.118594119
63954,0.010789123
66454,0.365368263
18707,-0.020616739
100198,0.156897413
18628,-0.410768687
70673,0.434741993
320939,0.469778438
26561,0.179530263
76580,-0.386283936
320587,0.278296312
83771,-0.168475645
117592,-0.199359114
100038526,0.060976025
11603,0.109728415
100038882,0.028360392
231003,-0.202446018
236082,-0.654227567
12571,-0.11815928
68152,-0.146075239
77036,0.457137976
117167,0.11965803
319653,-0.080908078
18669,-0.0004956
18670,0.527378857
652925,0.15819868
74062,0.645788066
360220,0.008650578
75858,0.1796387
12293,0.397532902
50791,0.28606353
212167,-0.171007773
14190,1.15887929
74511,-0.339775911
320719,-0.411588694
269629,0.355112933
67194,1.042221849
74610,-0.192944629
53312,0.061203319
231050,0.176165166
73571,-0.006187779
231070,-0.013751574
100316709,0.567788068
28042,-0.203096394
12615,-0.073842735
100952,-0.229981772
16548,-0.043111957
57742,0.051833645
381629,-0.050955331
58522,-0.225342308
74254,-0.147153069
20534,-0.265171943
14284,0.172360149
22629,0.154240234
269642,0.565775974
19822,0.14377789
11518,-0.187344008
80911,-0.003119099
17713,0.084174829
269643,-0.609406058
231207,-0.276887783
231214,-0.147575505
20563,0.684610579
414108,0.10498526
52206,0.215281702
66278,-0.072897613
116873,-0.488195274
54216,-0.551467421
68303,-0.211266692
100124451,-0.722122972
71778,0.018369371
213081,-0.085206286
77569,0.794728473
67878,-0.71035245
231287,0.978959704
100737,-0.119245742
68939,0.526633644
16590,0.467167943
384185,0.180254482
100628577,0.165042839
319387,0.115616789
231386,0.090939519
243085,-0.227121747
68473,-0.261703101
54403,-0.099579994
57349,1.20090192
56744,0.879262878
14825,0.888465979
231440,0.292385535
381650,0.253574324
109979,-0.186390229
27428,0.334656754
55985,1.249413929
231470,0.110958992
11745,-0.698130844
140780,0.058306039
231510,-0.125919603
666279,0.143336027
100042165,-0.539670487
100604,0.299161968
100503185,-0.018135428
231570,-0.098870556
72392,-0.056551212
15932,0.46828568
116701,0.454710811
69663,0.014637169
102639137,-0.113253396
50883,-0.346063602
209683,0.077309618
735278,-0.491975217
433938,-0.182110746
192232,-0.021356678
231630,-0.040055499
100705,0.021974182
17855,-0.363997097
433940,-0.065371936
23962,-0.095923558
231655,0.023053085
117109,0.005873924
19303,0.315867763
102639837,0.284535164
11837,-0.295798258
77407,-0.182405681
59043,0.153198678
18125,0.491566468
57816,0.080419954
76792,-0.262771937
21386,0.210028418
74111,-0.206881964
170756,-0.020098686
19415,-0.09057043
23961,-0.208491086
231713,0.178090957
20239,-0.074299413
68080,-0.295101291
18438,0.407124055
77045,0.183953023
208908,0.395249834
72650,0.031549152
56334,-0.170703778
21871,-0.14757819
78894,-0.153110925
19384,-0.648512421
243277,0.25033828
231769,-0.108608682
66258,-0.21923169
12466,-0.095366625
67902,-0.491971626
69034,0.285179541
69568,-0.328204053
22021,-0.356709275
56715,0.276247669
100929,-0.040983426
75369,0.283982267
19718,-0.03129834
79565,-0.705039117
12739,0.092648979
58805,0.054349495
22385,-0.995662583
100609,-0.542533349
215160,-0.56719151
15507,-0.255734659
74198,-0.150987831
66437,-0.510608547
60363,-0.222274822
70240,-0.314533174
57330,0.08628923
69871,-0.267016933
330216,-0.315279646
381680,0.320927207
72154,0.018148569
80752,0.105585756
77053,0.086884626
17135,0.076939202
243312,-0.386512366
59031,-0.244692363
231841,-0.363967913
231855,0.005464485
243328,-0.239256551
231866,-0.399709718
67672,0.090148987
231871,0.453425079
67238,-0.552535396
320064,-0.503609916
100504231,-0.041370881
100683,0.010150838
56443,-0.47194019
231889,-0.342708682
54188,-0.320883804
100041566,0.878807559
19933,0.448185543
66596,0.050286143
20018,-0.216030214
100503307,-0.172485034
231915,-0.200055239
11690,0.245433143
320365,0.275984771
12190,-0.266992581
207686,0.000698979
242819,-0.149120905
74114,0.608251352
23857,-0.370010937
381714,-0.181384629
100861755,-0.080333005
100502967,0.434859536
14677,0.016682766
242864,0.680859197
19699,-0.238295997
26429,0.010459496
100042049,0.17507518
78697,-0.151400968
66587,-0.141047037
27407,0.007125099
269633,0.316625676
19744,-0.175586264
108099,0.423185461
231051,0.197640211
100039045,0.409771277
332993,0.017188236
22171,-0.518674965
433868,0.057210829
381628,-0.895814381
73259,0.014876008
100502829,-0.727245798
68567,-0.20534048
330064,0.349018597
13667,-0.075769536
101023,-0.744122712
14208,-0.321852971
72195,-0.022359539
320951,-0.484241503
17122,-0.681076589
75416,0.190314903
242939,-0.145779614
78890,-0.303902483
81840,1.63472866
231151,-0.557605343
117197,-0.524766321
75079,0.219413286
22388,0.345363067
16826,-0.092409192
19017,0.53910244
13204,-0.621327598
100503884,-0.285417857
20005,0.191474126
231253,-0.230578317
666938,0.031512799
11980,0.119220548
75581,1.064828216
14395,-0.661929456
72313,0.062036522
69727,-0.138474177
16924,0.02999958
74277,0.007035049
12753,-0.143389017
16069,-1.393929065
81702,0.324124479
73246,-0.34742134
12223,0.122734208
23881,-0.982498728
67111,-0.12144341
231452,0.089102414
17329,-1.186869416
15945,1.586920581
100040885,0.872782308
381654,0.60905565
231464,0.172923244
231474,0.801056408
320292,0.399621583
231506,-0.213702523
231507,0.606309763
191578,-0.852975805
70681,0.242007845
75750,0.095581384
114664,0.03970459
13602,-0.318220689
236573,-1.6710001
17472,-1.405993368
626578,-0.952947984
634650,-0.657332731
21814,-0.088713398
170823,-0.139613516
67266,-0.105709238
73130,0.114709506
243197,-0.40346834
12889,0.679117919
100041734,0.064655534
102638769,0.282683675
72542,-0.306033273
19301,0.514376848
56361,-0.109587225
22241,0.295089609
100900,0.330282619
70118,-0.612353223
74376,1.083413093
12962,0.103455314
14747,-0.253810041
53890,-0.45878043
20345,-0.255522964
330171,-0.067062683
77697,-0.435329112
63873,-0.094655669
67642,0.163363522
330173,-0.407809228
105246765,0.108330981
105246766,-0.211936075
11409,-0.744529427
106840,0.050261622
56455,-0.464766294
75387,-0.513785138
66123,-0.096731857
75665,-0.164438843
545798,0.379617736
80888,-0.62683078
246728,0.03683946
246727,-0.156354075
23960,0.078001298
246730,0.061726314
231712,-0.433208845
280668,-0.157474164
338350,-0.164082054
654470,-0.248058173
231724,0.124368158
68948,-0.617137267
11938,-0.144161649
59008,-0.008872614
15445,1.518737437
80885,0.844909521
243270,0.661538552
269702,0.104534303
243272,-0.168001352
80291,-1.283946499
215707,-0.103504203
20778,0.38364731
22190,-0.219429223
208144,0.150385501
18682,-0.186531365
109900,-0.443343564
212996,0.313089701
319974,0.395180817
14886,0.374110951
57080,-0.229671224
13717,-0.069019428
107939,0.453508339
56221,0.561177466
215210,-0.217881297
66801,-0.266539469
723975,-0.770737875
18787,0.841608154
83701,-0.542870804
83704,-0.065671271
68929,0.051410184
18542,0.659934542
16369,-0.559754743
231801,-0.241718632
624083,0.762138601
170741,0.393280665
118446,0.452014614
723926,-0.583059282
723925,0.321925485
243303,0.420817149
231807,-0.221283281
68033,0.217427346
100494,-0.001821704
231830,0.224872976
231834,-0.219044203
78339,-0.153907116
74239,0.038687296
231858,0.234257657
75104,-1.422605438
231861,-0.126608569
66898,1.229614072
231885,0.612263448
71799,-0.606879293
57423,-0.329917303
74132,-0.88446599
71706,0.091521843
11987,0.96830727
100039964,-0.09485987
15505,-1.293450885
100637,-0.001508563
69263,-0.399783875
101055951,0.016656413
545763,0.030778155
213819,-0.43422904
170676,1.275688466
243725,-0.442903682
71238,0.014940099
170772,0.047479382
75725,-0.643175721
71900,-0.193988808
114142,0.076548707
16543,-0.381671604
21753,0.107381375
319682,0.476755022
78910,0.981382251
93677,0.932286156
16846,-1.731791725
69573,1.425524875
12321,-0.294889653
68794,0.592374215
27056,-0.282461516
319757,0.026793466
320609,-0.157258808
71791,0.4890076
73652,-0.176458833
76223,0.112260184
68487,0.591709904
66117,-0.217074516
621427,0.006797377
68198,-0.511458509
434008,-0.023241905
436523,-0.258079677
21580,-1.152520137
12723,0.513146509
387512,0.530387798
258988,0.732572236
258207,0.268815045
258292,0.256693109
101197,-0.338710141
58894,-0.211752214
243371,-0.448514067
317758,0.046909214
16205,-0.412490848
317757,-0.005132012
57895,-0.948047916
73183,0.713336446
71982,-0.814170216
231991,0.665372825
69993,0.802962732
387524,0.290582042
353172,-0.131317361
11517,-0.161827013
27055,-0.022077486
113858,0.608117484
26357,-0.088294711
73998,0.608303018
70945,-0.466315543
11921,0.020527519
414084,0.32357319
56150,-0.122825584
692187,-0.771586525
243420,-1.029884089
628027,-0.18131491
628127,-0.376498878
434025,-1.623005119
16098,-1.503708903
381776,-0.08064541
